,title,rating,format,genre
2429,채소담,9.71,2,7
2430,데일리 프랑스,9.89,2,7
2431,마키시의 이웃들,9.86,1,7
2432,초식고등학교,9.88,2,7
2433,묘 (猫) 하게 이끌리는,9.79,0,7
2434,신선 마트 중간계지점,9.89,2,7
2435,나오의 결계,9.73,0,7
2436,나도 예쁘고 싶다,9.79,2,7
2437,니친구 김저키,9.71,2,7
2438,파리에서 살아남기,9.84,1,7
2439,개를 낳았다~만남부터 이별까지~,9.89,2,7
2440,피그말리온,9.88,1,7
2441,저주인형,9.89,0,7
2442,동물의 왕국,9.8,2,7
2443,502호의 묘책,9.89,2,7
2444,Cafe OK,9.87,1,7
2445,카페레,9.85,2,7
2446,오늘부터 다이어트,9.88,2,7
2447,이상의세상,9.16,0,7
2448,Animal Today (애니멀 투데이),8.92,2,7
2449,러블리러브,9.54,1,7
2450,5kg을 위하여,9.89,2,7
2451,우리 남매의 일상은,9.88,2,7
2452,가담가담,9.88,0,7
2453,긁지 않은 복권,9.89,0,7
2454,королева(퀸),9.82,0,7
2455,개포트,9.88,2,7
2456,별▶주부전,9.87,0,7
2457,생각하는 정이,9.86,2,7
2458,싱글리틀파파 다이어리,9.88,2,7
2459,동물 마누라,9.77,2,7
2460,무슨일이에요?,9.77,2,7
2461,철없는 수의대생의 일상,9.9,2,7
2462,고교생을 환불해 주세요,9.88,2,7
2463,커먼 라이더스,9.68,0,7
2464,소온치 이야기,9.66,1,7
2465,뜨뜨미지근한,9.86,2,7
2466,기타등등의 연애,9.69,0,7
2467,뱀파이어 친구,9.87,2,7
2468,남조선일기,9.59,1,7
2469,주경야dog,9.84,2,7
2470,방백남녀,9.4,0,7
2471,여대생의 정석,9.87,2,7
2472,홍차 리브레,9.89,2,7
2473,오늘 뭐 해먹지?,9.85,2,7
2474,1인용 기분,9.87,2,7
2475,"고양이별, 지구별",9.79,1,7
2476,옥상난간에 엄지발가락,9.73,2,7
2477,지오코소 가난뱅이,9.89,0,7
2478,노곤하개,9.88,2,7
2479,힘을내요 노모파워,9.87,2,7
2480,아기낳는만화,9.88,2,7
2481,크리스마스 이브 캔 킬 유,9.71,1,7
2482,꾸숑의 폭식니즘,9.74,2,7
2483,이왕이면 감사,9.76,2,7
2484,사춘기소녀 커플즈,9.81,0,7
2485,3분의1,9.85,0,7
2486,LSD,9.86,2,7
2487,"오늘, 뭐했어?",9.68,2,7
2488,나나의 교환학생이야기,9.88,2,7
2489,BO고또'보'고,9.01,2,7
2490,서른 되면 뭐 달라질 줄 아냐?,9.86,2,7
2491,중고 팔레트,9.84,0,7
2492,버블티,9.79,2,7
2493,옥탑빵,9.9,0,7
2494,스프토랑,9.77,0,7
2495,돌팔이 작명소,9.56,1,7
2496,궁디팡팡 토로토로,9.29,2,7
2497,오늘도 버섯전골,9.52,2,7
2498,청춘고딩,9.69,0,7
2499,우리 오빠는 아이돌!,9.83,0,7
2500,식물생활,9.79,2,7
2501,그래일기,9.87,2,7
2502,잘지내나요?,9.8,1,7
2503,그림그리기 좋은날,9.9,0,7
2504,떠나가리,9.54,2,7
2505,롼든girl,9.58,1,7
2506,헌댁이 되기전에,9.79,2,7
2507,고양이와 집사,9.74,0,7
2508,주부 1.5단,9.84,2,7
2509,봉쥬르보리,9.36,2,7
2510,왕과 나,9.84,0,7
2511,식욕 로맨스,9.87,0,7
2512,우리집에 놀러와!!,9.85,2,7
2513,소시민,9.89,2,7
2514,진지한 고교생!!,9.8,1,7
2515,아무 마을 대잔치,9.86,2,7
2516,과격자매단,9.89,2,7
2517,호됴됴됴,9.89,2,7
2518,정글라이프,9.84,2,7
2519,바람도 그릴 수 있다면,9.66,2,7
2520,가가와 자반이,9.64,2,7
2521,헤이노르딕,9.86,2,7
2522,나른해 별곰,8.81,2,7
2523,천진난만 알바인생,9.89,2,7
2524,중매결혼,9.47,0,7
2525,혼자사는여자,9.86,2,7
2526,연두툰,9.72,2,7
2527,GIMS,9.88,1,7
2528,피카앤부,9.84,2,7
2529,소년사이코,9.63,2,7
2530,그래도 같이살자,9.88,2,7
2531,이것도 친구라고,9.88,2,7
2532,뷰티풀 싱글 라이프,9.89,2,7
2533,무쇠 후라이팬,9.9,2,7
2534,반지하셋방,9.89,2,7
2535,느루느루하게,9.8,2,7
2536,오늘도 형제는 평화롭다,9.89,2,7
2537,모아이 스토리,9.86,2,7
2538,꿀밤,9.86,0,7
2539,랑앤마눌,9.79,2,7
2540,그녀는 나를 싫어해,9.88,2,7
2541,뷰티어스 인,7.45,0,7
2542,괭씨의 나태한 세상,9.63,2,7
2543,숙이네 이야기,9.82,2,7
2544,메리의 미쿡 정복기,9.81,2,7
2545,공감없는이야기,8.97,2,7
2546,안녕하세요 간호사입니다,9.85,2,7
2547,신혼의 맛,9.03,2,7
2548,동아리방 202호,9.88,0,7
2549,올빼미집,9.09,2,7
2550,오늘의 퇴마,9.87,1,7
2551,병원에서온그대,9.74,2,7
2552,열정호구,9.87,2,7
2553,솔로인커플,9.86,2,7
2554,그 중에 나는 없었다,9.87,2,7
2555,청춘의 모퉁이,9.85,0,7
2556,오늘도 핸드메이드!,9.86,2,7
2557,말랑말랑인생,9.81,2,7
2558,"그 어느 날, 우리는 서로를 바라보았다",9.64,0,7
2559,볼빨간씨의 하루,9.26,2,7
2560,맘스 다이어리,9.78,2,7
2561,꼬매,9.75,2,7
2562,소소캣다이어리,9.76,2,7
2563,지금은 가난중,9.86,2,7
2564,허니허니,9.88,2,7
2565,일상을 지켜라,9.88,1,7
2566,청춘금지,9.74,2,7
2567,엥앙일기,9.86,2,7
2568,교실공략기,9.85,2,7
2569,낭만은 원래 돈이 없어야 하는 거래,9.85,2,7
2570,지켜주지못해서미안해,9.86,2,7
2571,더 키친 부오노,9.74,0,7
2572,우리부부는개발개발해,9.85,1,7
2573,곰신남,9.87,2,7
2574,아무 말이나 해(보) SHOW,9.84,2,7
2575,딩가딩 서콩,9.85,1,7
2576,fiction or nonfiction,9.85,2,7
2577,여고남,9.54,2,7
2578,살랑이는 하루,9.75,2,7
2579,리브 하이,9.56,2,7
2580,네모랜드,9.76,2,7
2581,노하우,9.76,2,7
2582,방과후에,9.82,0,7
2583,79년생. 세상과 7979하다.,9.83,2,7
2584,내 고양이! 님,9.85,2,7
2585,하이타이,9.83,2,7
2586,지구평화,9.55,0,7
2587,A의 세계,9.39,0,7
2588,붕어빵 육아일기,9.31,2,7
2589,하이스쿨 히어로즈,9.77,0,7
2590,생각그물.,9.86,2,7
2591,비만곰의 정석 다이어트,9.77,2,7
2592,점심식탁,9.85,2,7
2593,유피씨의 그림일기,9.67,2,7
2594,개년들,9.87,2,7
2595,소원을 이루어 줄게!,9.53,1,7
2596,마미므메모,9.86,2,7
2597,무브더크라우드,9.79,0,7
2598,난감소녀,9.83,2,7
2599,위험한 연자씨,9.71,2,7
2600,S군의 직딩일기 시즌2,9.65,2,7
2601,공부 좀 하자,9.85,0,7
2602,리틀프린스!,9.77,0,7
2603,마왕 옆자리 비서 한 마리,9.8,1,7
2604,깨알공장공장장,9.5,2,7
2605,안쭝의 소심러브,9.67,2,7
2606,버티고,9.71,1,7
2607,젠체스토리,9.37,2,7
2608,Somewhere,9.86,1,7
2609,여고를 아느냐,9.85,2,7
2610,"할로, 케빈!",9.81,2,7
2611,주전부리,9.86,2,7
2612,서른살을 살았어,9.83,2,7
2613,연놈,9.85,0,7
2614,CANADADA!,9.86,2,7
2615,미쓰토바,9.86,2,7
2616,모두 어디로 간걸까?,9.7,0,7
2617,아리랑부부,9.81,2,7
2618,진짜여군,9.87,2,7
2619,우주대모험,9.2,0,7
2620,솔로가 좋다.,9.87,2,7
2621,일상 로맨스,9.85,1,7
2622,헬로리틀또리미,9.86,2,7
2623,고양이 뚜껑,9.85,2,7
2624,물속의 고요,9.85,0,7
2625,마이 리틀 캐나다,9.84,2,7
2626,자갈치땅콩,9.86,2,7
2627,생생 생활기록부,9.86,2,7
2628,내 학생이 싸이코패스일 리가 없어,9.85,2,7
2629,그래도 내일은,9.79,0,7
2630,유랑인류,9.84,2,7
2631,달콤한 나의 독일,9.87,2,7
2632,외쳐불러 : 나머지 방송반,9.78,0,7
2633,스리핑거,9.64,2,7
2634,그래도 괜찮을까?,9.69,2,7
2635,"그래, 가끔 하늘을 보자",9.86,2,7
2636,나는 귀머거리다,9.9,2,7
2637,설레긴 개뿔,9.85,0,7
2638,너의 나날,9.88,2,7
2639,pponnie(뽀니),9.85,2,7
2640,마나마나,9.86,1,7
2641,심모람 채널,9.83,2,7
2642,프리템포,9.86,2,7
2643,어메이징 결혼이야기,9.85,2,7
2644,묘생인생,9.86,2,7
2645,우애 좋은 삼남매,9.85,2,7
2646,연애의 정석,9.7,2,7
2647,빨간눈 토끼,8.52,1,7
2648,영어전쟁,9.86,2,7
2649,개스라이팅견 최만두,9.64,1,7
2650,고추밭 표류기,9.78,2,7
2651,룸메이트,9.56,2,7
2652,몬딕,9.87,0,7
2653,안녕 내 스물일곱,9.85,2,7
2654,안단테 노선생,9.66,0,7
2655,아이보리,9.87,2,7
2656,개집사일기,9.8,2,7
2657,우리집 장롱대마왕,9.78,1,7
2658,잊지않아,9.55,0,7
2659,코코넨네,9.87,2,7
2660,오토리버스,9.76,2,7
2661,오늘은 좀 더 낫겠지,9.68,2,7
2662,죽지못해산다,9.88,0,7
2663,슈퍼 시크릿,9.85,0,7
2664,롤랜드 엠블리,9.49,2,7
2665,유쾌빽양의 사회적응기,9.57,2,7
2666,그린애플,9.8,1,7
2667,아메리카노,8.77,0,7
2668,조금 더 가까이,9.85,0,7
2669,"뉴욕, 고양이 그리고 나",9.87,2,7
2670,뿔뿔뿔뿔,9.82,0,7
2671,마미기숙사,9.84,2,7
2672,이여인,9.85,2,7
2673,바리바리발발,9.86,2,7
2674,마장박 다이어리,8.66,2,7
2675,햄스터만 바라보다,9.87,2,7
2676,인생은꿈맛,9.35,2,7
2677,오가닉하게 우프!,9.85,2,7
2678,씁쓸한 하루,9.83,2,7
2679,푸디와 친구들,7.76,2,7
2680,다크써클 몸빼바지,9.81,2,7
2681,글더하기그림,9.82,1,7
2682,괴발개발,9.85,2,7
2683,소리다이어리,9.78,2,7
2684,밴디지!,9.68,0,7
2685,잉문학,9.83,2,7
2686,제가 그냥 보라색을 좋아하는데요  (제.그.보.),9.86,1,7
2687,히어로즈 플랜B,9.86,2,7
2688,거꾸로-툰,9.85,2,7
2689,편의점의 마법사,9.89,0,7
2690,ADHD 생활기,9.76,2,7
2691,영광에 매이다,9.74,0,7
2692,여탕보고서,9.84,2,7
2693,GO! GO! 1학년 8반!!!,9.5,2,7
2694,(핫샷)HOTSHOT[?],9.75,0,7
2695,내가 엄마라니,9.87,2,7
2696,오늘의 온도,9.85,0,7
2697,설레는 기분,9.85,0,7
2698,너의 목소리가 보여,9.86,2,7
2699,아버지와 아들,9.75,2,7
2700,블랙,9.49,0,7
2701,조조할인,9.87,2,7
2702,쌍둥이네,9.87,2,7
2703,이상한 나라의 더 이상한 앨리스,9.76,1,7
2704,그것은 어느날,9.85,0,7
2705,기안84 회고록,9.84,0,7
2706,평일의 나,9.86,2,7
2707,애니멀'즈 매거진,9.79,2,7
2708,19평 사바나,9.54,2,7
2709,여자의 마음,9.62,2,7
2710,씁쓸남 유남생,9.81,2,7
2711,비트윈,9.78,0,7
2712,"오늘도 무사히,",9.63,2,7
2713,꽁치가 파닥파닥,9.69,2,7
2714,몬스터즈 하우스,9.88,2,7
2715,NEXUS,9.87,2,7
2716,덕과의 동침,9.87,2,7
2717,하나마나,9.86,2,7
2718,불만시대,9.63,2,7
2719,[톡툰],9.61,2,7
2720,상상고양이,9.86,2,7
2721,동물소대,9.39,0,7
2722,아띠아노,9.35,1,7
2723,사각사각,9.86,1,7
2724,이 여자가 덕후로 사는 것,9.58,2,7
2725,무색소녀,9.85,0,7
2726,만하생,9.86,2,7
2727,"어서옵셔, 식당입니다.",9.39,2,7
2728,유령라이프,9.86,2,7
2729,개화여자정보고등학교,9.79,2,7
2730,유자의 오늘,9.86,2,7
2731,상냥들,9.74,0,7
2732,커피와 스무디,9.85,2,7
2733,하루달콤 하루쌉싸름,9.85,2,7
2734,아무래도 좋은 이야기,9.67,2,7
2735,조각일기,9.77,2,7
2736,꽃보다 요지경,9.46,2,7
2737,그리고 우울증,9.87,0,7
2738,소년들은 무엇을 하고 있을까,9.85,2,7
2739,안녕 도쿄,9.8,2,7
2740,"발로 그린 이야기,",9.81,2,7
2741,쏠쏠한 일기,9.81,2,7
2742,프리드로우,9.85,0,7
2743,썸툰,9.87,1,7
2744,내가 아는동생은 지금,9.78,0,7
2745,정팔이는 엄마,9.75,2,7
2746,TWINS,9.7,0,7
2747,안해요씨,9.8,2,7
2748,간밧떼 유학생 시즌2,9.6,2,7
2749,어느 베개의 이야기,9.77,0,7
2750,딸기랑 나랑,9.86,1,7
2751,미쓰토바,9.78,2,7
2752,달자 다이어리,9.03,2,7
2753,고야의 일상판타지,9.8,2,7
2754,괜찮아yo,9.77,2,7
2755,나는 고양이와 살고 있다,9.85,2,7
2756,밥주세요~,9.8,2,7
2757,어나더 월드,9.85,1,7
2758,남자들의 수다,9.71,2,7
2759,불새,9.62,0,7
2760,죽고 못사는 남매,9.8,2,7
2761,데이드림,9.84,0,7
2762,달댕이는 10년차,9.8,2,7
2763,Circle,9.86,0,7
2764,콩담콩담,9.6,2,7
2765,김강사 이야기,9.8,2,7
2766,엄마왜,9.62,2,7
2767,마니콩,9.62,2,7
2768,하루,9.67,2,7
2769,사사롭지만 좋은 날,9.86,1,7
2770,NEIGHBORHOOD,9.59,1,7
2771,어제 오늘 그리고 내일,9.85,2,7
2772,뿌바와 친구들,8.78,2,7
2773,달달한 하루,9.52,2,7
2774,구리의 구리구리,9.85,2,7
2775,오빠 까는 만화,9.85,1,7
2776,카레카레,9.64,2,7
2777,나비일기,9.83,2,7
2778,동네변호사 조들호,9.37,0,7
2779,그들의 휴일,9.76,2,7
2780,엄마는 고슴도치,9.52,2,7
2781,야오네집,9.78,2,7
2782,블링유에의 텔레파시푸시,8.65,2,7
2783,뽀짜툰,9.85,2,7
2784,홍차 한잔 어때요?,9.66,2,7
2785,야화,9.79,0,7
2786,핑크표범의 야미어트,9.78,1,7
2787,언더그라운드,9.7,0,7
2788,Freeman Lee,9.74,2,7
2789,돼지코,9.59,1,7
2790,고딩의 사생활,9.84,2,7
2791,피펨즈(FEFEMZ),9.33,2,7
2792,추억이 뭉게뭉게,9.41,2,7
2793,오늘부터 파릇파릇!,9.84,0,7
2794,달팽이 일기,9.83,0,7
2795,크리스탈 레인져,9.57,1,7
2796,토닥토닥 그라피티,9.41,2,7
2797,똥끼네,9.43,2,7
2798,뽀거데이,9.76,2,7
2799,희한한 동물이야기,9.73,2,7
2800,화니의소금주방,9.5,2,7
2801,New 생각대로 양파링,9.44,2,7
2802,이 세계의 마법사,9.77,2,7
2803,베이비시터,9.74,2,7
2804,동거,9.8,0,7
2805,네셔널 지오캠퍼스,9.78,2,7
2806,난 누군가 또 여긴 어딘가,9.61,2,7
2807,초딩생활,9.75,2,7
2808,여기까지 살아왔다!,9.17,2,7
2809,슭이로운생활,9.66,2,7
2810,[하마탱] 일편단심 하여가,9.5,2,7
2811,인디뽀뽀요,9.58,2,7
2812,케이쿤 이야기,9.38,1,7
2813,델리의 말랑말랑,9.03,2,7
2814,곰팅이의 하늘우체통,9.57,2,7
2815,마루여고,9.72,2,7
2816,내 담당일진!,8.07,0,4
2817,내 여사친은 투명인간!,9.17,2,4
2818,우주동물원,9.73,0,4
2819,나는 마요 집사로소이다,9.86,2,4
2820,나는 엄마다,9.79,0,4
2821,낯가리는 관종,9.83,2,4
2822,오늘의 난,9.37,1,4
2823,채똘일기,9.61,2,4
2824,여대생존기,9.89,2,4
2825,스물마흔다섯 살  -시즌1-,9.82,2,4
2826,날림생활기,9.85,2,4
2827,고고고,9.9,2,4
2828,좌충우돌 미대생존기,9.65,2,4
2829,제목이 7080 만화,9.89,2,4
2830,자작 보드게임 동아리,9.78,2,4
2831,잇츠라니타임,9.81,2,4
2832,미필은 노하이,9.86,2,4
2833,국밥소녀,9.26,1,4
2834,태풍의 빈티지샵,9.56,2,4
2835,양궁부 입니다,9.73,2,4
2836,일상과 망상,9.5,1,4
2837,한지붕 새가족,9.64,2,4
2838,학교가는 고등어,9.86,2,4
2839,우리집 강아지는 복슬강아지,9.88,2,4
2840,아틀레냐 비바체,9.89,1,4
2841,고백점프!,9.75,0,4
2842,던전 헌터 그 녀석들,9.85,2,4
2843,불손한 친구들,9.86,2,4
2844,하루땃따,9.92,2,4
2845,어둠의 일상툰,9.71,1,4
2846,모두의 단편선,9.86,1,4
2847,용사·마왕·우주인,9.87,1,4
2848,고인물 연애,9.81,2,4
2849,슬기로운 재수생활,9.79,2,4
2850,제 4의 벽,9.39,0,4
2851,겨울살이,9.85,2,4
2852,오늘 또 후회,9.39,2,4
2853,오늘부터 G.A.B님과 함께 살게 되었습니다,8.35,2,4
2854,우당탕 입큰이,9.77,2,4
2855,CMYK,9.16,2,4
2856,김네몽로그,9.7,2,4
2857,내 열정은 최고조!,9.56,2,4
2858,채채쓰의 웃픈일기,9.84,1,4
2859,옆집에 그녀가 산다,9.6,0,4
2860,안녕오존,9.91,2,4
2861,죽 쑨 만화,9.83,2,4
2862,너는 나의 2%,9.9,0,4
2863,이딴여행,9.79,2,4
2864,얘! 알바야,9.84,2,4
2865,오늘의 후기,9.78,2,4
2866,조폭소녀,9.58,0,4
2867,졸렬☆다이나믹,9.94,2,4
2868,집순이네 집밥,9.9,2,4
2869,소심인사회,9.91,2,4
2870,카나와 초나의 독일,9.88,2,4
2871,나의 대주주가 되어주오,9.67,0,4
2872,눈치없는 내 친구!,9.79,2,4
2873,푸들가족,9.43,0,4
2874,500원 토끼,9.74,2,4
2875,무인도 Vlog,8.9,0,4
2876,어시스턴트입니다,9.72,1,4
2877,점심을 위하여,9.71,2,4
2878,윤덩까툰,9.38,2,4
2879,THE 극한가장,9.8,2,4
2880,8470원만 주면 KISS 해주는 놈,9.6,0,4
2881,딴 짓이 제일 재밌어,9.78,1,4
2882,루텔,9.9,2,4
2883,1억 받고 고백하기,9.84,0,4
2884,에이전트,9.69,0,4
2885,야호!장룡,8.16,2,4
2886,판타지 TV,9.53,0,4
2887,해체부대,9.59,2,4
2888,주식왕고양,9.6,2,4
2889,남편봇과 사는법,9.92,2,4
2890,"괜찮아, 고3이야",9.9,2,4
2891,울면안돼!,9.71,0,4
2892,박터틀 컴퍼니,9.46,1,4
2893,찌복툰,9.68,1,4
2894,일찍 자고 일찍 일어나기,9.91,0,4
2895,소란 씨스터즈,9.7,2,4
2896,마족사제,9.89,2,4
2897,수누로그,9.63,2,4
2898,오늘부터 이세계 아이돌,9.71,0,4
2899,게으른 고양이의 soso한 카페이야기,9.84,2,4
2900,모험가 용역 장씨,9.79,0,4
2901,물고기로 살아남기!,9.49,2,4
2902,휴르르의 개그만화 (러시아워),9.91,2,4
2903,말레이시아 리스키씨,9.89,1,4
2904,귀현설(鬼現說),9.37,1,4
2905,개그용사,9.34,0,4
2906,일상중의 일상툰,9.58,2,4
2907,누들트럭,9.3,0,4
2908,다람쥐 란란,9.88,2,4
2909,뭉가툰,9.81,2,4
2910,능력안경,9.9,0,4
2911,그리고 아무 일도 없었다.,9.82,0,4
2912,목욕탕 신령님!,9.31,2,4
2913,고로나 바이러스,8.95,0,4
2914,코코피시방,9.61,2,4
2915,오 사장님은 상사병,9.71,0,4
2916,급식으로 사는 법,8.98,2,4
2917,S탐정 앙드레,9.93,0,4
2918,의대생 하루,8.87,2,4
2919,어느새 대학생,9.38,2,4
2920,루이와 졸개들 R,9.78,2,4
2921,이게좋아,8.9,2,4
2922,모텔 304호,9.47,2,4
2923,신혼좀비,9.89,1,4
2924,낫론니 포레스트,9.91,2,4
2925,여기서 한잔할래?,9.72,1,4
2926,안녕 나의 수집,9.93,1,4
2927,귀여움이 죄라면 너는 사형!,9.88,0,4
2928,잠깐만! 아이돌 좀 하고 갈게,9.74,0,4
2929,참을 수 없군,8.87,0,4
2930,사람 사람 사람,9.63,2,4
2931,대학교 수감기록,9.76,2,4
2932,잘먹는 가,9.82,2,4
2933,떴다! 자취생,9.44,1,4
2934,[GL] 유빈이는 기여운데,9.6,0,4
2935,생산직 툰,9.78,2,4
2936,초시공아기!!,9.55,0,4
2937,헬스하는 용사님!,9.02,0,4
2938,클로버 신드롬,9.61,2,4
2939,우당탕탕 휘삐 생존기,9.88,2,4
2940,광고감독의 발암일기,9.65,2,4
2941,헤이쟝,9.78,1,4
2942,시크릿 하숙집,9.7,0,4
2943,매지컬팡,9.85,2,4
2944,이런 소설 같은 사랑!,9.77,0,4
2945,"안녕,호두",9.88,2,4
2946,없는자들,9.55,0,4
2947,중딩툰,9.51,2,4
2948,고양이식당,9.75,0,4
2949,소도시에 삽니다,9.93,2,4
2950,가상&RPG,9.88,0,4
2951,사장님은 떡뽀끼!,9.65,2,4
2952,이불 밖 달리기,9.91,2,4
2953,오사와 오폐수들,9.92,2,4
2954,장르 섞인 만화,9.75,2,4
2955,별종위기종,9.77,2,4
2956,도곰보와 친구들,8.81,2,4
2957,라떼는 말이야,9.74,0,4
2958,촌스러운 그들,9.66,2,4
2959,만화 임진왜란,9.77,0,4
2960,나도 이세계 주인공이고 싶다,8.12,0,4
2961,도와줘요 사신님!,9.57,1,4
2962,뿌리네 이야기,9.77,2,4
2963,그래도 행성은 돈다,9.28,1,4
2964,이거 내 일상,9.79,2,4
2965,망했다 튀어라,9.84,2,4
2966,의자왕 체어맨,9.43,0,4
2967,나락,9.02,0,4
2968,콩닥콩닥어린이집,9.91,2,4
2969,BBT,8.37,2,4
2970,이세계 국밥 마스터,9.65,0,4
2971,구나의 그랬구나,9.89,1,4
2972,인문학 거저보기 ~서양철학편~,9.88,1,4
2973,랑데뷰,9.89,2,4
2974,사는 게 이게 모양?!,9.75,2,4
2975,혼자앤피스,9.68,2,4
2976,아이엠,9.61,0,4
2977,포-갓,9.9,1,4
2978,도담도담,9.4,2,4
2979,머슬툰,9.12,2,4
2980,쥐인님과 나,9.86,2,4
2981,예쁜 사나이,9.59,0,4
2982,잿빛악마,9.85,0,4
2983,타고난자,9.59,0,4
2984,당할연,8.14,0,4
2985,닐리리맘봉,9.9,2,4
2986,그리고 이로써 차차,9.22,2,4
2987,이과지옥,9.75,2,4
2988,찌의일찌,9.68,1,4
2989,한 지붕 아래,9.87,0,4
2990,방에 콕! 진댕,9.87,2,4
2991,고등학교 수감기록,9.73,2,4
2992,사쟈툰,8.68,2,4
2993,저승 화랑 이야기,9.9,0,4
2994,저승 화랑전,9.9,0,4
2995,착한남자 김우진,8.27,0,4
2996,팬시x팬시,9.65,0,4
2997,함께 할 때까지,9.65,2,4
2998,메리고라운드,9.87,2,4
2999,개구리툰,9.19,2,4
3000,마물전담부대,9.89,1,4
3001,애포칼립스,9.11,2,4
3002,사랑의 헌옷수거함,9.74,0,4
3003,러브 햄츄얼리,9.7,0,4
3004,캐세랑세라,9.89,2,4
3005,거미의 상자,9.9,0,4
3006,이승전결,9.69,2,4
3007,마법소년 근무일지,9.78,0,4
3008,서폿저택에 어서오세요,9.87,0,4
3009,주름진 사장님,9.51,1,4
3010,타인 행성 표류기,9.65,1,4
3011,막장동화에 어서오렴! (feat.동화원정대),9.26,0,4
3012,몽글툰,9.73,1,4
3013,니사정 내사정,9.2,0,4
3014,뿅가이,9.86,1,4
3015,86'd,9.85,2,4
3016,미줌툰,9.9,2,4
3017,집에가고싶다,9.9,2,4
3018,음악의 길,9.16,0,4
3019,이래서 애들은,9.89,1,4
3020,우리들의 우상은,9.84,0,4
3021,달기알,9.88,2,4
3022,모지리전,9.23,2,4
3023,츤데레,9.87,1,4
3024,너어는지인짜,9.68,2,4
3025,어쩌다 보니 용사가,9.64,2,4
3026,비공략 캐릭터를 공략하는 방법,9.25,0,4
3027,상그미상,9.88,2,4
3028,판타스틱 시니어,9.88,2,4
3029,이웃집 유부녀,9.9,2,4
3030,쌍둥이부부일기,9.87,2,4
3031,베트남 프렌즈 여행기,9.86,2,4
3032,할짝 심리학,9.88,0,4
3033,냥만연애툰,9.54,2,4
3034,과한가족,9.88,2,4
3035,솔직히 말해서,9.67,2,4
3036,아파트용사,9.43,0,4
3037,은해갑을깝치,9.24,2,4
3038,이 몸은 신이니라!,9.62,0,4
3039,모야툰,9.68,2,4
3040,좋운날,9.9,2,4
3041,언데드의사 김해골,9.9,2,4
3042,20&21세기남매,9.61,2,4
3043,알콜일기,9.88,2,4
3044,선선한 이야기,9.66,2,4
3045,설레이는 나날,9.83,1,4
3046,웹툰왕,8.89,2,4
3047,아틀레냐,9.87,2,4
3048,스크럼블 에그!,9.83,2,4
3049,플라시버,8.68,0,4
3050,가라사대,9.64,2,4
3051,3인3색 세쌍둥이,9.83,2,4
3052,돌레인더시티,9.83,2,4
3053,아재소녀,9.72,2,4
3054,하아의 하루,9.77,2,4
3055,이런우정,9.83,2,4
3056,쉼터에 살았다,9.9,2,4
3057,미대생 댕댕,9.85,2,4
3058,공주님은 알바중,9.65,0,4
3059,핫차!핫차! 차나무生,9.19,2,4
3060,냥모나이트,9.82,2,4
3061,멋도모르는여자,9.82,2,4
3062,솔로의 연애,9.89,2,4
3063,그래도 조금 공부되는 만화,9.2,2,4
3064,비밀곰,9.13,0,4
3065,드림캡슐(Dream Capsule),9.9,0,4
3066,라면순대,9.75,2,4
3067,오늘도 랄라,9.74,2,4
3068,아버지 이야기,9.84,1,4
3069,웰캄 투 실버라이프,9.9,2,4
3070,앨리스를 위하여,9.87,0,4
3071,-,9.89,2,4
3072,모던 던전 판타지아,9.83,2,4
3073,도니월드,8.24,2,4
